"","code_merge","code_muni","cand_reelec_2012","cand_sex_2012","cand_age_2012","cand_esc_2012","cand_reelec_2008","cand_sex_2008","cand_age_2008","cand_esc_2008","code_muni2","pop_2012","pop_2008","IDHM","UF.x","MUNICIPIO.x","log_to_brasilia","log_to_capital","Nome_UF","MicrorregiãoGeográfica_Nome","metropolitano","bur_escol_2008.x","bur_terc_2008.x","bur_espel_2008.x","bur_polit_2008.x","bur_escol_2008.y","bur_terc_2008.y","bur_espel_2008.y","bur_polit_2008.y","bur_consel_2008","bur_consel_2012","alinhamento_federal_2008","alinhamento_estadual_2008","alinhamento_politico_2008","alinhamento_ambos_2008","n_alinhado_2008","alinhamento_federal_2012","alinhamento_estadual_2012","alinhamento_politico_2012","alinhamento_ambos_2012","n_alinhado_2012","partido_pt_2012","competpol_NEP_2004","competpol_candvaga_2004","competpol_NEP_2008","competpol_candvaga_2008","municipio.x","Habilitado","inova7","UF.y","MUNICIPIO.y","municipio.y","rec_orcamento_2012","log_orcamento_2012","orcamento_proppop_2012"
"38","ALcoite do noia",270200,"Não","Masculino","29",0,"Não","Masculino","43",0,"2702009",10765,11217,0.533,"AL","Coité do Nóia",7.24966982220764,4.52828914165213,"Alagoas","Arapiraca",0,0.215568862275449,0.00598802395209581,442.043912175649,0.0678642714570858,0.215568862275449,0.00598802395209581,442.043912175649,0.0678642714570858,0,0,0,0,0,0,1,0,0,0,0,1,0,1.993285962,2,1.611576766,2,"coite do noia","Sim",1,"AL","Coite do Noia","coite do noia",21833247.95,16.8989445012427,2028.16980492336
"41","ALcoruripe",270230,"Não","Masculino","55",1,"Sim","Masculino","29",1,"2702306",53224,52584,0.626,"AL","Coruripe",7.25827129560529,4.25362491986936,"Alagoas","São Miguel dos Campos",0,0.197663971248877,0.10062893081761,1295.08894878706,0.228661275831087,0.197663971248877,0.10062893081761,1295.08894878706,0.228661275831087,1,1,0,0,0,0,1,0,0,0,0,1,0,1.427582084,3,1.658178023,3,"coruripe","Sim",1,"AL","Coruripe","coruripe",130309934.47,18.6854262822432,2448.33034852698
"43","ALdelmiro gouveia",270240,"Não","Masculino","50",0,"Não","Masculino","57",0,"2702405",48876,47991,0.612,"AL","Delmiro Gouveia",7.16303295432489,5.52102082103384,"Alagoas","Alagoana do Sertão do São Francisco",0,0.130892956184138,0.0992789794786467,980.113699389906,0.243483083749307,0.130892956184138,0.0992789794786467,980.113699389906,0.243483083749307,1,1,0,0,0,0,1,0,0,0,0,1,0,1.995366901,2,2.148933112,5,"delmiro gouveia","Sim",1,"AL","Delmiro Gouveia","delmiro gouveia",87726587.14,18.2897355714899,1794.88066003765
"45","ALestrela de alagoas",270255,"Não","Masculino","37",1,"Não","Masculino","54",0,"2702553",17410,17180,0.534,"AL","Estrela de Alagoas",7.24736544429428,4.75806293209123,"Alagoas","Palmeira dos Índios",0,0.242494226327945,0,419,0.0323325635103926,0.242494226327945,0,419,0.0323325635103926,0,0,0,0,0,0,1,0,0,0,0,1,0,2.139136652,3,1.982074644,3,"estrela de alagoas","Sim",1,"AL","Estrela de Alagoas","estrela de alagoas",25215172.6,17.0429564586014,1448.31548535325
"47","ALfeliz deserto",270270,"Sim","Masculino","35",0,"Não","Masculino","30",1,"2702702",4482,4503,0.565,"AL","Feliz Deserto",7.24329136326374,4.53870981928782,"Alagoas","Penedo",0,0.140540540540541,0,292.040540540541,0.17027027027027,0.140540540540541,0,292.040540540541,0.17027027027027,0,1,0,0,0,0,1,0,0,0,0,1,0,1.829690359,2,2.062403155,3,"feliz deserto","Sim",1,"AL","Feliz Deserto","feliz deserto",11978628.8,16.2986346866718,2672.60794288264
"48","ALgirau do ponciano",270290,"Não","Masculino","31",1,"Sim","Masculino","26",1,"2702900",37858,36250,0.536,"AL","Girau do Ponciano",7.22250032323361,4.80655880549927,"Alagoas","Arapiraca",0,0.100553505535055,0,962.080258302583,0.0322878228782288,0.100553505535055,0,962.080258302583,0.0322878228782288,1,1,0,0,0,0,1,0,0,0,0,1,0,1.88304666,3,2.715310971,3,"girau do ponciano","Sim",1,"AL","Girau do Ponciano","girau do ponciano",59315535,17.8983818026776,1566.78997834011
"49","ALibateguara",270300,"Não","Masculino","46",0,"Sim","Feminino","45",1,"2703007",15180,15805,0.518,"AL","Ibateguara",7.31686042078867,4.38502214365368,"Alagoas","Serrana dos Quilombos",0,0.0975975975975976,0.162162162162162,412.124624624625,0.0945945945945946,0.0975975975975976,0.162162162162162,412.124624624625,0.0945945945945946,0,1,0,0,0,0,1,0,0,0,0,1,0,2.155346079,4,1.913345491,3,"ibateguara","Sim",1,"AL","Ibateguara","ibateguara",27957090.22,17.1461814005295,1841.70554808959
"57","ALjunqueiro",270400,"Sim","Masculino","31",0,"Não","Masculino","28",0,"2704005",24173,25175,0.575,"AL","Junqueiro",7.24522701593643,4.45608996297394,"Alagoas","São Miguel dos Campos",0,0.162668665667166,0.000749625187406297,901.311094452774,0.0112443778110945,0.162668665667166,0.000749625187406297,901.311094452774,0.0112443778110945,1,0,0,0,0,0,1,0,0,0,0,1,0,1.999621455,2,2.008037117,3,"junqueiro","Sim",1,"AL","Junqueiro","junqueiro",46726793.98,17.6598283050044,1933.01592603318
"58","ALlimoeiro de anadia",270420,"Sim","Masculino","46",1,"Não","Masculino","42",1,"2704203",27069,26236,0.58,"AL","Limoeiro de Anadia",7.25050065539644,4.43781605631592,"Alagoas","Arapiraca",0,0.299154334038055,0,0.978858350951374,0.0211416490486258,0.299154334038055,0,0.978858350951374,0.0211416490486258,0,1,0,0,0,0,1,0,0,0,0,1,0,1.885251827,2,1.971974734,2,"limoeiro de anadia","Sim",1,"AL","Limoeiro de Anadia","limoeiro de anadia",43621356.44,17.5910574149989,1611.48754811777
"59","ALmaceio",270430,"Não","Masculino","36",1,"Sim","Masculino","51",0,"2704302",953393,924143,0.721,"AL","Maceió",7.30415273322982,0,"Alagoas","Maceió",0,0.336402853824457,0.00232288037166086,10890,0.0602289696366351,0.336402853824457,0.00232288037166086,10890,0.0602289696366351,1,1,0,0,0,0,1,0,0,0,0,1,0,3.075935003,6,1.472009495,5,"maceio","Sim",1,"AL","Maceio","maceio",1482263950.69,21.1168364523408,1554.72501968233
"62","ALmarechal deodoro",270470,"Sim","Masculino","39",1,"Não","Masculino","36",0,"2704708",47504,46565,0.642,"AL","Marechal Deodoro",7.29213974347906,2.90197089373952,"Alagoas","Maceió",0,0.24988055422838,0.0434782608695652,1885.01433349259,0.0415671285236503,0.24988055422838,0.0434782608695652,1885.01433349259,0.0415671285236503,1,1,0,0,0,0,1,0,0,0,0,1,0,2.047602537,3,3.506075218,4,"marechal deodoro","Sim",1,"AL","Marechal Deodoro","marechal deodoro",105903229.08,18.4780363018915,2229.35392977433
"63","ALmaribondo",270480,"Não","Masculino","51",0,"Não","Masculino","41",1,"2704807",13389,14249,0.597,"AL","Maribondo",7.27010409601667,4.14741128315879,"Alagoas","Palmeira dos Índios",0,0.147350993377483,0,556.016556291391,0.0629139072847682,0.147350993377483,0,556.016556291391,0.0629139072847682,0,0,0,0,0,0,1,0,0,0,0,1,0,2.514759975,4,1.000387072,2,"maribondo","Sim",1,"AL","Maribondo","maribondo",21369056.46,16.8774544737703,1596.01586825006
"68","ALmurici",270550,"Sim","Masculino","51",1,"Sim","Masculino","29",1,"2705507",27030,26731,0.527,"AL","Murici",7.30391051776452,3.82820651933504,"Alagoas","Mata Alagoana",0,0.112582781456954,0.228476821192053,905,0.0223509933774834,0.112582781456954,0.228476821192053,905,0.0223509933774834,0,0,0,0,0,0,1,0,0,0,0,1,0,2.55751088,3,1.786413915,2,"murici","Sim",1,"AL","Murici","murici",46491163.47,17.6547728195958,1719.98385016648
"69","ALnovo lino",270560,"Não","Masculino","38",0,"Não","Masculino","50",0,"2705606",12303,12266,0.521,"AL","Novo Lino",7.33710617021626,4.43153082957697,"Alagoas","Mata Alagoana",0,0.205047318611987,0,558,0.1198738170347,0.205047318611987,0,558,0.1198738170347,0,1,0,1,1,0,0,0,0,0,0,1,0,1.994165879,3,1.988264262,2,"novo lino","Sim",1,"AL","Novo Lino","novo lino",21983949.66,16.9058231841544,1786.87715679103
"70","ALolivenca",270600,"Sim","Masculino","43",0,"Não","Masculino","34",0,"2706000",11150,10828,0.493,"AL","Olivença",7.21276633355569,5.07810700921127,"Alagoas","Batalha",0,0.27027027027027,0.0250965250965251,474,0.0598455598455598,0.27027027027027,0.0250965250965251,474,0.0598455598455598,0,0,0,0,0,0,1,0,0,0,0,1,0,1.762145189,2,4.049266704,5,"olivenca","Sim",1,"AL","Olivenca","olivenca",20223432.65,16.8223525222322,1813.76077578475
"71","ALouro branco",270610,"Sim","Masculino","42",0,"Não","Masculino","39",0,"2706109",10953,11381,0.547,"AL","Ouro Branco",7.21712056226506,5.22778760035751,"Alagoas","Santana do Ipanema",0,0.034324942791762,0.0274599542334096,417,0.0183066361556064,0.034324942791762,0.0274599542334096,417,0.0183066361556064,0,0,0,0,0,0,1,0,0,0,0,1,0,2.020283901,4,1.991537045,3,"ouro branco","Sim",1,"AL","Ouro Branco","ouro branco",21334736.18,16.8758471089313,1947.84407742171
"72","ALpalmeira dos indios",270630,"Sim","Masculino","43",1,"Não","Masculino","38",1,"2706307",70738,72202,0.638,"AL","Palmeira dos Índios",7.25543589495129,4.62565885241541,"Alagoas","Palmeira dos Índios",0,0.323342415985468,0.0281562216167121,2051,0.0404178019981835,0.323342415985468,0.0281562216167121,2051,0.0404178019981835,0,0,0,0,0,0,1,0,1,1,0,0,0,2.35789357,5,2.994169371,4,"palmeira dos indios","Sim",1,"AL","Palmeira dos indios","palmeira dos indios",111023499.22,18.525252441555,1569.50294353813
"73","ALpao de acucar",270640,"Não","Masculino","56",1,"Não","Masculino","49",1,"2706406",23651,24537,0.593,"AL","Pão de Açúcar",7.18562183649268,5.22987791332552,"Alagoas","Santana do Ipanema",0,0.0111358574610245,0,847,0.0567928730512249,0.0111358574610245,0,847,0.0567928730512249,1,1,0,0,0,0,1,0,1,1,0,0,0,2.146503846,4,2.42390253,4,"pao de acucar","Sim",1,"AL","Pao de Acucar","pao de acucar",44205012.07,17.604348735868,1869.05467295252
"74","ALpariconha",270642,"Não","Masculino","40",1,"Sim","Masculino","52",0,"2706422",10282,10505,0.548,"AL","Pariconha",7.16878788795913,5.53445611335706,"Alagoas","Serrana do Sertão Alagoano",0,0.143181818181818,0.134090909090909,286.104545454545,0.111363636363636,0.143181818181818,0.134090909090909,286.104545454545,0.111363636363636,1,0,0,0,0,0,1,0,0,0,0,1,0,2.187284831,3,1.947668191,2,"pariconha","Sim",1,"AL","Pariconha","pariconha",21072771.04,16.8634922930323,2049.48171950982
"75","ALpaulo jacinto",270660,"Não","Masculino","58",0,"Sim","Masculino","46",1,"2706604",7412,7752,0.589,"AL","Paulo Jacinto",7.27406367188911,4.34652898232072,"Alagoas","Palmeira dos Índios",0,0.164383561643836,0,411,0.0616438356164384,0.164383561643836,0,411,0.0616438356164384,0,0,0,0,0,0,1,0,0,0,0,1,0,1.991435987,2,1.878141031,2,"paulo jacinto","Sim",1,"AL","Paulo Jacinto","paulo jacinto",15206643.42,16.5372429574358,2051.62485429034
"76","ALpenedo",270670,"Não","Masculino","43",1,"Não","Masculino","53",1,"2706703",60890,60750,0.63,"AL","Penedo",7.22371863897181,4.75522678219477,"Alagoas","Penedo",0,0.146477445514445,0.0344652812975165,1596,0.144450076026356,0.146477445514445,0.0344652812975165,1596,0.144450076026356,0,1,0,0,0,0,1,0,1,1,0,0,0,2.776395218,3,1.999560463,2,"penedo","Sim",1,"AL","Penedo","penedo",91248097.42,18.3290927000177,1498.57279389062
"79","ALpiranhas",270710,"Não","Masculino","39",1,"Não","Feminino","25",1,"2707107",23504,24651,0.589,"AL","Piranhas",7.16857219307411,5.40137022160412,"Alagoas","Alagoana do Sertão do São Francisco",0,0.205855443732845,0.0274473924977127,976,0.0795974382433669,0.205855443732845,0.0274473924977127,976,0.0795974382433669,0,1,0,1,1,0,0,0,0,0,0,1,0,1.510347832,3,2.049994113,4,"piranhas","Sim",1,"AL","Piranhas","piranhas",67495889.76,18.0275772615443,2871.67672566372
"83","ALquebrangulo",270760,"Não","Masculino","61",1,"Sim","Masculino","49",1,"2707602",11330,11607,0.559,"AL","Quebrangulo",7.26932422771918,4.4939033735595,"Alagoas","Palmeira dos Índios",0,0.260550458715596,0,498,0.0825688073394495,0.260550458715596,0,498,0.0825688073394495,1,0,0,0,0,0,1,0,0,0,0,1,0,1.999962607,2,1.96355562,3,"quebrangulo","Sim",1,"AL","Quebrangulo","quebrangulo",27292418.32,17.1221195043685,2408.86304677846
"84","ALrio largo",270770,"Não","Feminino","61",1,"Não","Masculino","29",1,"2707701",68952,67359,0.643,"AL","Rio Largo",7.30333165433993,3.20193310413789,"Alagoas","Maceió",0,0.157762096774194,0,6.83719758064516,0.159778225806452,0.157762096774194,0,6.83719758064516,0.159778225806452,1,0,0,0,0,0,1,0,0,0,0,1,0,2.373863826,3,3.457891888,5,"rio largo","Sim",1,"AL","Rio Largo","rio largo",83469900.26,18.2399966489059,1210.55082173106
"85","ALroteiro",270780,"Não","Masculino","44",1,"Sim","Masculino","32",0,"2707800",6607,6881,0.505,"AL","Roteiro",7.28221120021596,3.48031658611475,"Alagoas","São Miguel dos Campos",0,0.31044776119403,0.101492537313433,217.110447761194,0.140298507462687,0.31044776119403,0.101492537313433,217.110447761194,0.140298507462687,1,0,0,0,0,0,1,0,1,1,0,0,0,2.789794303,3,1.106646896,2,"roteiro","Sim",1,"AL","Roteiro","roteiro",25833837.12,17.0671957068847,3910.07070077191
"87","ALsantana do ipanema",270800,"Não","Masculino","47",1,"Sim","Feminino","62",1,"2708006",45453,43527,0.591,"AL","Santana do Ipanema",7.21524733164424,5.1278848541465,"Alagoas","Santana do Ipanema",0,0.246006389776358,0.292864749733759,1220,0.0575079872204473,0.246006389776358,0.292864749733759,1220,0.0575079872204473,0,1,0,0,0,0,1,0,0,0,0,1,0,3.050836146,5,2.806686257,4,"santana do ipanema","Sim",1,"AL","Santana do Ipanema","santana do ipanema",88061062.89,18.2935410282849,1937.40925549469
"94","ALtaquarana",270910,"Não","Masculino","44",0,"Sim","Masculino","51",1,"2709103",18907,18695,0.541,"AL","Taquarana",7.25466570480345,4.42556493668836,"Alagoas","Arapiraca",0,0.34958217270195,0,677,0.0571030640668524,0.34958217270195,0,677,0.0571030640668524,0,0,0,0,0,0,1,0,0,0,0,1,0,2.165582209,3,1,1,"taquarana","Sim",1,"AL","Taquarana","taquarana",35800478.36,17.3934718132928,1893.50390648966
"95","ALteotonio vilela",270915,"Sim","Masculino","38",0,"Não","Masculino","34",0,"2709152",41797,41498,0.564,"AL","Teotônio Vilela",7.25437584665517,4.2870289060516,"Alagoas","São Miguel dos Campos",0,0.0684931506849315,0.552328767123288,808,0.00493150684931507,0.0684931506849315,0.552328767123288,808,0.00493150684931507,1,0,0,1,1,0,0,0,1,1,0,0,0,1.824565038,2,2.684796204,3,"teotonio vilela","Sim",1,"AL","Teotonio Vilela","teotonio vilela",75981012.9,18.1459940367747,1817.85804962079
"96","ALuniao dos palmares",270930,"Não","Masculino","52",1,"Sim","Masculino","44",1,"2709301",62923,62395,0.593,"AL","União dos Palmares",7.30372208738899,4.17022477255742,"Alagoas","Serrana dos Quilombos",0,0.240921169176262,0.0442869796279894,1721.15057573074,0.0429583702391497,0.240921169176262,0.0442869796279894,1721.15057573074,0.0429583702391497,1,1,0,0,0,0,1,0,0,0,0,1,0,2.863393654,3,2.064692181,3,"uniao dos palmares","Sim",1,"AL","Uniao dos Palmares","uniao dos palmares",91020270.07,18.3265927876984,1446.53417780462
"97","ALvicosa",270940,"Sim","Masculino","46",0,"Não","Masculino","42",0,"2709400",25384,26799,0.586,"AL","Viçosa",7.28227308799967,4.16604487638729,"Alagoas","Serrana dos Quilombos",0,0.322274881516588,0.104265402843602,717.107109004739,0.109004739336493,0.322274881516588,0.104265402843602,717.107109004739,0.109004739336493,0,0,0,0,0,0,1,0,0,0,0,1,0,2.3041538,4,2.303225459,4,"vicosa","Sim",1,"AL","Vicosa","vicosa",55229447.18,17.8270068324121,2175.75824062402
"100","AManori",130010,"Sim","Feminino","35",0,"Não","Feminino","30",0,"1300102",17072,14386,0.561,"AM","Anori",7.60482973767997,5.27079199548328,"Amazonas","Coari",0,0.204225352112676,0.0774647887323944,80,0.359154929577465,0.204225352112676,0.0774647887323944,80,0.359154929577465,0,0,0,0,0,0,1,0,0,0,0,1,0,2.72823697,3,2.760228218,4,"anori","Sim",1,"AM","Anori","anori",28632570.93,17.1700554715058,1677.16558868322
"102","AMautazes",130030,"Sim","Masculino","51",1,"Não","Masculino","48",1,"1300300",33312,31107,0.577,"AM","Autazes",7.51094492871831,4.72366408003588,"Amazonas","Manaus",0,0.0591715976331361,0.491969568892646,550,0.0422654268808115,0.0591715976331361,0.491969568892646,550,0.0422654268808115,0,0,0,0,0,0,1,0,0,0,0,1,0,1.958054975,2,2.645233035,3,"autazes","Sim",1,"AM","Autazes","autazes",53251467.67,17.7905359240519,1598.56711305235
"111","AMcoari",130120,"Sim","Masculino","51",0,"Não","Masculino","33",0,"1301209",77305,67055,0.586,"AM","Coari",7.65485072636914,5.89346575622588,"Amazonas","Coari",0,0.154471544715447,0.348854397634885,733,0.108647450110865,0.154471544715447,0.348854397634885,733,0.108647450110865,1,1,0,0,0,0,1,0,0,0,0,1,0,1.855515654,5,2.015714923,3,"coari","Sim",1,"AM","Coari","coari",236097697.99,19.27975625186,3054.10643541815
"115","AMhumaita",130170,"Sim","Masculino","50",1,"Não","Masculino","46",1,"1301704",45954,40027,0.605,"AM","Humaitá",7.54005312497963,6.38254333322007,"Amazonas","Madeira",0,0.125889046941679,0.357752489331437,745,0.112375533428165,0.125889046941679,0.357752489331437,745,0.112375533428165,0,0,0,0,0,0,1,0,0,0,0,1,0,1.975039953,2,2.289830444,5,"humaita","Sim",1,"AM","Humaita","humaita",69013687.92,18.0498154185399,1501.7993628411
"117","AMiranduba",130185,"Não","Masculino","39",0,"Sim","Masculino","62",1,"1301852",41947,33834,0.613,"AM","Iranduba",7.5657881037512,3.29879544804407,"Amazonas","Manaus",0,0.186624203821656,0.421019108280255,753,0.0993630573248408,0.186624203821656,0.421019108280255,753,0.0993630573248408,1,1,0,0,0,0,1,0,0,0,0,1,0,4.037461852,6,3.063082887,4,"iranduba","Sim",1,"AM","Iranduba","iranduba",72149177.49,18.0942464431192,1720.00804562901
"121","AMlabrea",130240,"Não","Masculino","49",0,"Sim","Masculino","33",0,"1302405",39022,38451,0.531,"AM","Lábrea",7.63326315804634,6.55404735764681,"Amazonas","Purus",0,0.249322493224932,0.230352303523035,644.06684733514,0.121047877145438,0.249322493224932,0.230352303523035,644.06684733514,0.121047877145438,1,1,0,0,0,0,1,0,0,0,0,1,0,2.461426765,3,2.296129304,4,"labrea","Sim",1,"AM","Labrea","labrea",53171720.99,17.7890372526452,1362.60881015837
"123","AMmanaquiri",130255,"Não","Masculino","49",0,"Sim","Masculino","44",0,"1302553",24325,20095,0.596,"AM","Manaquiri",7.57064941637106,4.09916625250131,"Amazonas","Manaus",0,0.0148367952522255,0.81404549950544,108,0.0791295746785361,0.0148367952522255,0.81404549950544,108,0.0791295746785361,0,1,0,0,0,0,1,0,0,0,0,1,0,3.838834925,6,2.044990084,3,"manaquiri","Sim",1,"AM","Manaquiri","manaquiri",33780413.75,17.3353917176407,1388.71176772867
"124","AMmanaus",130260,"Não","Masculino","67",1,"Não","Masculino","69",1,"1302603",1861838,1709010,0.737,"AM","Manaus",7.56722674443237,0,"Amazonas","Manaus",0,0.117057617854703,0.417119432605654,14048.0722581905,0.0309724436347074,0.117057617854703,0.417119432605654,14048.0722581905,0.0309724436347074,1,1,0,0,0,0,1,0,0,0,0,1,0,3.075604315,6,4.861169935,8,"manaus","Sim",1,"AM","Manaus","manaus",2975563616.42,21.8136993088979,1598.18610234618
"126","AMmaraa",130280,"Não","Masculino","62",0,"Sim","Masculino","59",0,"1302801",17596,18051,0.498,"AM","Maraã",7.81502141138158,6.44979088641475,"Amazonas","Japurá",0,0.0928270042194093,0,186.701828410689,0.0365682137834037,0.0928270042194093,0,186.701828410689,0.0365682137834037,1,1,0,0,0,0,1,0,0,0,0,1,0,1.99379206,2,2.17182037,4,"maraa","Sim",1,"AM","Maraa","maraa",34350622.07,17.3521306862212,1952.18356842464
"132","AMparintins",130340,"Não","Masculino","38",1,"Não","Masculino","42",0,"1303403",103828,105742,0.658,"AM","Parintins",7.46835344137259,5.91090503924957,"Amazonas","Parintins",0,0.260752688172043,0.618279569892473,1360,0.0161290322580645,0.260752688172043,0.618279569892473,1360,0.0161290322580645,0,1,0,0,0,0,1,0,0,0,0,1,0,1.945660317,3,2.62985279,5,"parintins","Sim",1,"AM","Parintins","parintins",152758385.68,18.8443680525779,1471.26387564048
"136","AMsanta isabel do rio negro",130360,"Não","Masculino","65",1,"Sim","Feminino","45",0,"1303601",19292,17780,0.479,"AM","Santa Isabel do Rio Negro",7.83866660714134,6.44629108475387,"Amazonas","Rio Negro",0,0.10161662817552,0.528868360277136,189,0.0346420323325635,0.10161662817552,0.528868360277136,189,0.0346420323325635,0,1,0,0,0,0,1,0,0,0,0,1,0,3.630839691,5,2.236944722,3,"santa isabel do rio negro","Sim",1,"AM","Santa Isabel do Rio Negro","santa isabel do rio negro",24438874.81,17.0116856523371,1266.78803701016
"139","AMsao sebastiao do uatuma",130395,"Não","Masculino","65",1,"Sim","Masculino","53",1,"1303957",11241,9079,0.577,"AM","São Sebastião do Uatumã",7.51104339537375,5.50683447100008,"Amazonas","Parintins",0,0.331058020477816,0,230,0.215017064846416,0.331058020477816,0,230,0.215017064846416,0,0,0,0,0,0,1,0,0,0,0,1,0,1.807288426,2,3.01226837,4,"sao sebastiao do uatuma","Não",0,"AM","Sao Sebastiao do Uatuma","sao sebastiao do uatuma",17175096.87,16.6589710362315,1527.89759540966
"140","AMtabatinga",130406,"Não","Masculino","52",0,"Não","Masculino","53",0,"1304062",54440,47051,0.616,"AM","Tabatinga",7.91029342943733,7.00977020438887,"Amazonas","Alto Solimões",0,0.0239120038259206,0.416068866571019,1098,0.0588235294117647,0.0239120038259206,0.416068866571019,1098,0.0588235294117647,0,0,0,0,0,0,1,0,0,0,0,1,0,3.282639944,4,2.986269718,3,"tabatinga","Sim",1,"AM","Tabatinga","tabatinga",59720329.84,17.9051830537278,1096.99356796473
"145","AMurucara",130430,"Não","Masculino","53",0,"Não","Masculino","64",1,"1304302",16902,16035,0.62,"AM","Urucará",7.50887488608541,5.55798569254462,"Amazonas","Parintins",0,0.265529841656516,0.15347137637028,655,0.048721071863581,0.265529841656516,0.15347137637028,655,0.048721071863581,0,0,0,0,0,0,1,0,0,0,0,1,0,2.8995058,4,3.164160531,4,"urucara","Sim",1,"AM","Urucara","urucara",38833511.57,17.4747941320768,2297.56901964265
"147","APcalcoene",160020,"Sim","Feminino","52",0,"Não","Feminino","49",0,"1600204",9343,9060,0.643,"AP","Calçoene",7.63014567801172,5.61217875078312,"Amapá","Oiapoque",0,0,0.260869565217391,212,0.0807453416149068,0,0.260869565217391,212,0.0807453416149068,0,0,0,1,1,0,0,0,0,0,0,1,0,2.642784341,4,2.293783362,3,"calcoene","Sim",1,"AP","Calcoene","calcoene",16435877.99,16.6149771856189,1759.16493524564
"149","APlaranjal do jari",160027,"Não","Masculino","44",0,"Não","Masculino","57",0,"1600279",41668,39285,0.665,"AP","Laranjal do Jari",7.45907388314917,5.23994645322171,"Amapá","Mazagão",0,0.167470709855272,0.11302549965541,1201,0.0592694693314955,0.167470709855272,0.11302549965541,1201,0.0592694693314955,1,1,0,1,1,0,0,0,0,0,0,1,0,2.880262108,3,2.979931111,4,"laranjal do jari","Sim",1,"AP","Laranjal do Jari","laranjal do jari",64476913.68,17.9818177902528,1547.39641163483
"150","APmacapa",160030,"Não","Masculino","41",1,"Não","Masculino","43",0,"1600303",415554,359020,0.733,"AP","Macapá",7.49128846621575,0,"Amapá","Macapá",0,0.136162806265899,0,6041.12853126255,0.062658990494042,0.136162806265899,0,6041.12853126255,0.062658990494042,1,1,0,0,0,0,1,0,0,0,0,1,0,2.848222238,3,4.125297669,6,"macapa","Sim",1,"AP","Macapa","macapa",457955604.37,19.9422828036901,1102.03632829909
"155","APserra do navio",160005,"Não","Masculino","Ignorada",0,"Sim","Feminino","52",1,"1600055",4545,3921,0.709,"AP","Serra do Navio",7.55353303564306,4.94953972806967,"Amapá","Macapá",0,0.027906976744186,0.111627906976744,151,0.186046511627907,0.027906976744186,0.111627906976744,151,0.186046511627907,1,1,1,0,1,0,0,1,0,1,0,0,0,2.820765973,3,2.507468686,3,"serra do navio","Não",0,"AP","Serra do Navio","serra do navio",11233096,16.2343749788349,2471.52827282728
"156","APtartarugalzinho",160070,"Não","Masculino","56",0,"Sim","Masculino","41",0,"1600709",13385,13160,0.592,"AP","Tartarugalzinho",7.57550772552214,5.09998837160826,"Amapá","Amapá",0,0.00966183574879227,0.63768115942029,92,0.140096618357488,0.00966183574879227,0.63768115942029,92,0.140096618357488,0,1,0,0,0,0,1,0,0,0,0,1,0,2.084122796,3,1.966021947,2,"tartarugalzinho","Sim",1,"AP","Tartarugalzinho","tartarugalzinho",16295018.58,16.6063700104802,1217.40893388121
"164","BAamargosa",290100,"Não","Feminino","42",1,"Sim","Masculino","46",0,"2901007",34845,34918,0.625,"BA","Amargosa",6.85346803350831,4.77668354406544,"Bahia","Jequié",0,0.0801619433198381,0.578947368421053,400,0.0647773279352227,0.0801619433198381,0.578947368421053,400,0.0647773279352227,1,1,1,1,2,1,0,1,1,2,1,0,0,1.974377305,4,2.155370284,4,"amargosa","Não",0,"BA","Amargosa","amargosa",46730614.05,17.6599100549712,1341.09955660783
"167","BAandarai",290130,"Sim","Masculino","61",0,"Não","Masculino","57",0,"2901304",13942,14554,0.555,"BA","Andaraí",6.66446003945707,5.72427114108352,"Bahia","Seabra",0,0.0143603133159269,0.278067885117493,536,0.0221932114882507,0.0143603133159269,0.278067885117493,536,0.0221932114882507,1,1,0,0,0,0,1,0,0,0,0,1,0,1.999982036,2,3.097089332,5,"andarai","Sim",1,"BA","Andarai","andarai",25820749.03,17.0666889526444,1852.01183689571
"182","BAbarra do choca",290290,"Não","Masculino","57",1,"Não","Masculino","53",1,"2902906",35501,32419,0.551,"BA","Barra do Choça",6.67780108782256,5.73035948950665,"Bahia","Vitória da Conquista",0,0.0873893805309734,0.276548672566372,265.284292035398,0.146017699115044,0.0873893805309734,0.276548672566372,265.284292035398,0.146017699115044,1,1,0,0,0,0,1,0,0,0,0,1,0,1.920719396,2,1.272408701,2,"barra do choca","Sim",1,"BA","Barra do Choca","barra do choca",57429511.74,17.866068870976,1617.68715641813
"185","BAbarreiras",290320,"Não","Masculino","68",0,"Não","Feminino","46",1,"2903201",141081,135650,0.721,"BA","Barreiras",6.24045126837971,6.56388373487898,"Bahia","Barreiras",0,0.262690355329949,0.332064297800338,1357,0.0939086294416244,0.262690355329949,0.332064297800338,1357,0.0939086294416244,1,1,0,0,0,0,1,0,0,0,0,1,0,1.982236544,2,2.601160384,5,"barreiras","Sim",1,"BA","Barreiras","barreiras",227268990.8,19.241644855407,1610.91139699889
"186","BAbarro alto",290323,"Não","Masculino","42",0,"Sim","Masculino","44",0,"2903235",13914,13990,0.607,"BA","Barro Alto",6.6702719020631,5.97414034597478,"Bahia","Irecê",0,0.0182724252491694,0.393687707641196,352,0.0215946843853821,0.0182724252491694,0.393687707641196,352,0.0215946843853821,1,0,0,0,0,0,1,0,0,0,0,1,0,2.067803922,3,1.991692257,2,"barro alto","Não",0,"BA","Barro Alto","barro alto",23483024.3,16.9717883478665,1687.7263403766
