"","code_merge","code_muni","code_muni2","IDHM","UF.x","municipio.x","Nome_UF","log_to_brasilia","log_to_capital","metropolitano","pop_2012","partido_pt_2012","inova7","pop_2012.1","bur_consel_2012","cand_reelec_2012","cand_sex_2012","cand_esc_2012","cand_age_2012","bur_escol_2011","bur_terc_2011","bur_espel_2012","bur_polit_2012","alinhamento_estadual_2012","alinhamento_federal_2012","alinhamento_ambos_2012","n_alinhado_2012","UF.y","MUNICIPIO","municipio.y","rec_orcamento_2012","log_orcamento_2012","iqb_pcr_2012","iqb_factor_2012"
"2776","SPpopulina",354040,"3540408",0.714,"SP","populina","São Paulo",6.29147654267877,6.34118788452211,0,4189,0,0,4189,1,"Sim","Masculino",1,"46",0.25,0.0867579908675799,0.75886524822695,0.126168224299065,0,0,0,1,"SP","Populina","populina","15847220.11",16.5785046555237,0.16402325485539,0.636386869845126
"2777","SPporangaba",354050,"3540507",0.703,"SP","porangaba","São Paulo",6.71253083683266,5.05955243433087,0,8579,0,0,8579,0,"Não","Masculino",1,"60",0.188925081433225,0.0190114068441065,0.784313725490196,0.216666666666667,0,0,0,1,"SP","Porangaba","porangaba","16901693.99",16.6429244109647,0.194900780512403,0.574605555669397
"2778","SPporto feliz",354060,"3540606",0.758,"SP","porto feliz","São Paulo",6.71880781929579,4.58394654953646,0,49404,0,1,49404,1,"Não","Masculino",1,"52",0.292902542372881,0.0675409836065574,0.84989539748954,0.0732307692307692,0,1,0,0,"SP","Porto Feliz","porto feliz","150820946.62",18.8316039072076,0.142234594722487,0.678224008320493
"2779","SPporto ferreira",354070,"3540705",0.751,"SP","porto ferreira","São Paulo",6.51775989527766,5.33397404375607,0,51999,0,0,51999,1,"Não","Feminino",1,"45",0.186495176848875,0.10158201498751,0.735393258426966,0.0832696715049656,0,1,0,0,"SP","Porto Ferreira","porto ferreira","129338169.79",18.6779410035038,0.174098485362637,0.607020750330536
"2780","SPpotim",354075,"3540754",0.697,"SP","potim","São Paulo",6.72634131020555,5.08642280741172,0,20272,0,0,20272,1,"Sim","Masculino",1,"48",0.266666666666667,0,0.997916666666667,0,0,0,0,1,"SP","Potim","potim","31502564.58",17.2655795157199,0.134219026510717,0.682280792060597
"2781","SPpotirendaba",354080,"3540804",0.747,"SP","potirendaba","São Paulo",6.40488129033709,5.98227242873907,0,15720,0,1,15720,1,"Sim","Feminino",1,"46",0.337837837837838,0,0.877747252747253,0.0704225352112676,0,0,0,1,"SP","Potirendaba","potirendaba","44061148.45",17.6010889645911,0.127437992088303,0.708923187227773
"2782","SPpracinha",354085,"3540853",0.696,"SP","pracinha","São Paulo",6.62316176535171,6.20255575989802,0,3074,0,1,3074,1,"Sim","Masculino",0,"39",0.145945945945946,0,0.943127962085308,0.0603015075376884,0,0,0,1,"SP","Pracinha","pracinha","8589505.17",15.9660516869461,0.177989002906462,0.58920447519576
"2783","SPpraia grande",354100,"3541000",0.754,"SP","praia grande","São Paulo",6.83355961067553,4.0285608216761,0,272390,0,0,272390,1,"Não","Masculino",1,"59",0.191362053959965,0.0426991993900114,0.864946583350131,0.0633884875320438,1,0,0,0,"SP","Praia Grande","praia grande","889049515.93",20.605663490386,0.167432015700652,0.616542231299812
"2784","SPpresidente alves",354110,"3541109",0.735,"SP","presidente alves","São Paulo",6.5798066133018,5.79672622029894,0,4094,0,1,4094,0,"Não","Masculino",0,"40",0.0869565217391304,0.0276243093922652,0.740890688259109,0.213114754098361,0,1,0,0,"SP","Presidente Alves","presidente alves","10436164.22",16.1607876610291,0.22234949487556,0.510338376789923
"2785","SPpresidente bernardes",354120,"3541208",0.757,"SP","presidente bernardes","São Paulo",6.67223545659987,6.2774514335435,0,13406,0,0,13406,1,"Não","Masculino",1,"58",0.148760330578512,0,0.900826446280992,0.0862385321100917,1,0,0,0,"SP","Presidente Bernardes","presidente bernardes","28441171.4",17.163348350518,0.181876993247257,0.58409034083246
"2786","SPpresidente prudente",354140,"3541406",0.806,"SP","presidente prudente","São Paulo",6.67679374673986,6.23844180567359,0,210393,0,1,210393,1,"Sim","Masculino",1,"50",0.268888888888889,0,0.957446808510638,0.0363636363636364,0,0,0,1,"SP","Presidente Prudente","presidente prudente","434577484.96",19.8898848180939,0.140140336622444,0.67401128190858
"2787","SPpresidente venceslau",354150,"3541505",0.763,"SP","presidente venceslau","São Paulo",6.67588627134957,6.33783407215725,0,37996,0,1,37996,1,"Não","Masculino",1,"42",0.199807877041306,0,0.887992831541219,0.0393541876892028,0,0,0,1,"SP","Presidente Venceslau","presidente venceslau","84229674.91",18.2490578507329,0.159529595510819,0.629145282640146
"2788","SPquadra",354165,"3541653",0.678,"SP","quadra","São Paulo",6.7288439009134,4.99321782005919,0,3325,0,0,3325,1,"Sim","Feminino",0,"54",0.247311827956989,0.0460526315789474,0.902702702702703,0.101796407185629,0,0,0,1,"SP","Quadra","quadra","13818726.72",16.4415352389189,0.159158658408179,0.641939108831674
"2789","SPqueiroz",354180,"3541802",0.715,"SP","queiroz","São Paulo",6.56813408960923,6.03493104185315,0,2905,1,0,2905,1,"Sim","Masculino",1,"32",0.0843881856540084,0.00995024875621891,0.79622641509434,0.246445497630332,0,1,0,0,"SP","Queiroz","queiroz","15583044.69",16.5616940022925,0.228502637321174,0.500157052721641
"2790","SPqueluz",354190,"3541901",0.722,"SP","queluz","São Paulo",6.71066926198722,5.39911247658293,0,11641,0,0,11641,0,"Não","Feminino",0,"73",0.139846743295019,0.0188284518828452,0.949343339587242,0.0395256916996047,1,0,0,0,"SP","Queluz","queluz","28193136.48",17.1545891190508,0.176489723691696,0.590489900748322
"2791","SPquintana",354200,"3542008",0.732,"SP","quintana","São Paulo",6.61076333720458,6.01744900782995,0,6089,0,0,6089,1,"Sim","Masculino",1,"32",0.197492163009404,0,0.669354838709677,0.469879518072289,0,0,0,1,"SP","Quintana","quintana","16706522.44",16.6313097664057,0.237446640879983,0.512977535305615
"2792","SPrafard",354210,"3542107",0.745,"SP","rafard","São Paulo",6.69117762491002,4.68941941843299,0,8651,0,0,8651,0,"Não","Masculino",0,"66",0.323232323232323,0,0.905362776025237,0.104529616724739,0,0,0,1,"SP","Rafard","rafard","24130604.84",16.9989915031802,0.137546560003665,0.690519781232475
"2793","SPrancharia",354220,"3542206",0.751,"SP","rancharia","São Paulo",6.66153499633795,6.13135691575987,0,28809,0,1,28809,1,"Não","Masculino",1,"45",0.227272727272727,0,0.845980465815177,0.0373001776198934,1,0,0,0,"SP","Rancharia","rancharia","65111418.07",17.9916104845796,0.151665633336731,0.647213305328231
"2794","SPregistro",354260,"3542602",0.754,"SP","registro","São Paulo",6.87557293827119,5.08252175289637,0,54338,0,0,54338,1,"Não","Masculino",0,"44",0.306024096385542,0.00532386867790594,0.909034653465347,0.0524166099387338,0,1,0,0,"SP","Registro","registro","113324336.88",18.545764503285,0.133047726495492,0.693323439850062
"2795","SPrestinga",354270,"3542701",0.705,"SP","restinga","São Paulo",6.28854605612428,5.82570507861301,0,6739,0,0,6739,1,"Não","Masculino",1,"33",0.363309352517986,0,0.847457627118644,0.136,0,0,0,1,"SP","Restinga","restinga","19736778.55",16.7979943846297,0.132258775384,0.70770279521977
"2796","SPribeira",354280,"3542800",0.698,"SP","ribeira","São Paulo",6.90119379948029,5.60060476013883,0,3336,0,0,3336,1,"Não","Masculino",1,"59",0.142857142857143,0,1,0,0,1,0,0,"SP","Ribeira","ribeira","10512610.52",16.1680860964067,0.168007015870146,0.603298128018637
"2797","SPrifaina",354360,"3543600",0.74,"SP","rifaina","São Paulo",6.17642844318002,5.97617322853902,0,3453,0,1,3453,1,"Não","Masculino",1,"65",0.160621761658031,0,0.774193548387097,0.196428571428571,0,0,0,1,"SP","Rifaina","rifaina","21359189.22",16.8769926134707,0.198420565477284,0.562302937778031
"2798","SPrio claro",354390,"3543907",0.803,"SP","rio claro","São Paulo",6.60441796691978,5.06234183641845,0,188977,0,1,188977,1,"Sim","Masculino",1,"58",0.406217616580311,0.0544117647058824,0.784836065573771,0.0403249202204816,0,0,0,1,"SP","Rio Claro","rio claro","538006125.4",20.1033805035631,0.105009015793517,0.759527707800378
"2799","SPrio das pedras",354400,"3544004",0.759,"SP","rio das pedras","São Paulo",6.66708401079971,4.83937236465903,0,30409,0,1,30409,1,"Não","Masculino",1,"48",0.245942571785268,0.0664556962025316,0.760429082240763,0.128526645768025,0,0,0,1,"SP","Rio das Pedras","rio das pedras","78141309.18",18.174029401738,0.164943852443453,0.633556529967621
"2800","SPrio grande da serra",354410,"3544103",0.749,"SP","rio grande da serra","São Paulo",6.80230587048457,3.48431228837266,0,45014,0,1,45014,1,"Não","Masculino",1,"41",0.195618153364632,0,0.692098092643052,0.438976377952756,1,0,0,0,"SP","Rio Grande da Serra","rio grande da serra","60318307.69",17.9151462257333,0.232410534941455,0.520014525683844
"2801","SPriversul",354350,"3543501",0.664,"SP","riversul","São Paulo",6.81179488783623,5.65634140005607,0,6008,0,0,6008,1,"Não","Masculino",0,"58",0.257042253521127,0,0.926666666666667,0.0539568345323741,0,0,0,1,"SP","Riversul","riversul","12502872.86",16.3414690046659,0.146531534249427,0.661767108536378
"2802","SProsana",354425,"3544251",0.764,"SP","rosana","São Paulo",6.8331502602443,6.50100434455352,0,19006,0,0,19006,1,"Não","Feminino",1,"43",0.118198874296435,0.0448642266824085,0.859941234084231,0.0387243735763098,0,0,0,1,"SP","Rosana","rosana","59237932.34",17.8970726436487,0.183035982477341,0.576397977453325
"2803","SProseira",354430,"3544301",0.737,"SP","roseira","São Paulo",6.73097036664594,5.0370824641111,0,9754,1,0,9754,0,"Não","Masculino",1,"42",0.392771084337349,0,0.749450549450549,0.126099706744868,1,0,0,0,"SP","Roseira","roseira","21560764.26",16.8863857514288,0.122441345020349,0.729134925227238
"2804","SPsabino",354460,"3544608",0.728,"SP","sabino","São Paulo",6.48463523563525,5.94303556770348,0,5258,0,0,5258,0,"Não","Masculino",0,"56",0.231759656652361,0,0.905405405405405,0.104477611940299,1,0,0,0,"SP","Sabino","sabino","20598572.7",16.8407323449516,0.162500388748862,0.632179845603778
"2805","SPsagres",354470,"3544707",0.73,"SP","sagres","São Paulo",6.61959309129348,6.17407772804215,0,2389,0,0,2389,1,"Não","Masculino",1,"52",0.10377358490566,0,0.922413793103448,0.0841121495327103,1,0,0,0,"SP","Sagres","sagres","9819879.04",16.0999193625358,0.193772296459334,0.555958096680642
"2806","SPsales",354480,"3544806",0.751,"SP","sales","São Paulo",6.46098368400625,5.94547296325699,0,5586,1,0,5586,1,"Não","Masculino",0,"44",0.212014134275618,0,0.988461538461539,0.0116731517509728,0,0,0,1,"SP","Sales","sales","20997667.52",16.8599219190427,0.15122935361051,0.644306237372284
"2807","SPsales oliveira",354490,"3544905",0.772,"SP","sales oliveira","São Paulo",6.31927437315054,5.80682029494438,0,10756,1,0,10756,1,"Não","Masculino",1,"25",0.159090909090909,0.127659574468085,0.580441640378549,0.0978260869565217,1,0,0,0,"SP","Sales Oliveira","sales oliveira","32320595.31",17.2912152106926,0.184973857635449,0.58516456532691
"2808","SPsaltinho",354515,"3545159",0.791,"SP","saltinho","São Paulo",6.66728752653472,4.88196824183779,0,7250,0,0,7250,1,"Sim","Masculino",0,"56",0.261306532663317,0,0.77292576419214,0.101694915254237,0,0,0,1,"SP","Saltinho","saltinho","19226227",16.7717858944663,0.15393742647603,0.651770188976821
"2809","SPsalto",354520,"3545209",0.78,"SP","salto","São Paulo",6.71891653135992,4.34172533790036,0,107382,1,0,107382,1,"Não","Masculino",1,"56",0.295149253731343,0.0101410934744268,0.879348630643967,0.0311447811447811,0,0,0,1,"SP","Salto","salto","225770169",19.2350280884633,0.132341675312506,0.691961054755372
"2810","SPsalto de pirapora",354530,"3545308",0.729,"SP","salto de pirapora","São Paulo",6.77512633617012,4.56570144207772,0,40897,0,0,40897,1,"Não","Masculino",0,"63",0.260540540540541,0.0803108808290155,0.865580448065173,0.116470588235294,0,0,0,1,"SP","Salto de Pirapora","salto de pirapora","94792734.31",18.3672033219885,0.159212127397536,0.645817164239979
"2811","SPsalto grande",354540,"3545407",0.704,"SP","salto grande","São Paulo",6.70902381310936,5.8578760099936,0,8839,0,0,8839,1,"Não","Feminino",0,"50",0.181818181818182,0.00413223140495868,0.771498771498772,0.0796178343949045,0,0,0,1,"SP","Salto Grande","salto grande","19991069.26",16.8107961947909,0.171791070261324,0.606864265699156
"2812","SPsandovalina",354550,"3545506",0.709,"SP","sandovalina","São Paulo",6.73860263023653,6.2889731803775,0,3792,0,0,3792,1,"Sim","Masculino",0,"44",0.20671834625323,0,0.92688679245283,0.0788804071246819,1,0,0,0,"SP","Sandovalina","sandovalina","23942314.63",16.9911579380487,0.164739195141221,0.623024076990365
"2813","SPsanta albertina",354570,"3545704",0.728,"SP","santa albertina","São Paulo",6.32398254746008,6.35532610536107,0,5744,0,0,5744,1,"Não","Masculino",0,"52",0.313653136531365,0.0823045267489712,0.88086642599278,0.0327868852459016,0,0,0,1,"SP","Santa Albertina","santa albertina","18986691.71",16.7592488553948,0.129755098497442,0.701954764210721
"2814","SPsanta branca",354600,"3546009",0.735,"SP","santa branca","São Paulo",6.77264549850148,4.36335336940826,0,13877,1,0,13877,1,"Não","Masculino",0,"41",0.254448398576512,0.167064439140811,0.946140035906643,0.0569259962049336,0,0,0,1,"SP","Santa Branca","santa branca","29892910",17.2131318864968,0.152792457905017,0.6561424616993
"2815","SPsanta cruz das palmeiras",354630,"3546306",0.728,"SP","santa cruz das palmeiras","São Paulo",6.51648889027379,5.30544192649033,0,30593,0,0,30593,1,"Sim","Feminino",1,"53",0.386426592797784,0,0.926080892608089,0.0240963855421687,1,0,0,0,"SP","Santa Cruz das Palmeiras","santa cruz das palmeiras","44222568.26",17.6047458108568,0.105861809363409,0.752260874038925
"2816","SPsanta cruz do rio pardo",354640,"3546405",0.762,"SP","santa cruz do rio pardo","São Paulo",6.69885974093313,5.75139734526405,0,44375,1,1,44375,1,"Não","Masculino",1,"59",0.348030018761726,0,0.874435411020777,0.0506198347107438,1,0,0,0,"SP","Santa Cruz do Rio Pardo","santa cruz do rio pardo","88372169.86",18.2970676574532,0.121101664678524,0.720700526882832
"2817","SPsanta ernestina",354650,"3546504",0.738,"SP","santa ernestina","São Paulo",6.45170189106313,5.68249073918858,0,5542,0,0,5542,1,"Não","Masculino",0,"36",0.34841628959276,0,0.986238532110092,0.013953488372093,0,0,0,1,"SP","Santa Ernestina","santa ernestina","12581112.46",16.3477072361694,0.114414148503771,0.730714731908461
"2818","SPsanta gertrudes",354670,"3546702",0.737,"SP","santa gertrudes","São Paulo",6.61155704676202,5.0235515193628,0,22499,0,0,22499,1,"Não","Masculino",0,"46",0.327740492170022,0.174183514774495,0.751357220412595,0.0953757225433526,0,0,0,1,"SP","Santa Gertrudes","santa gertrudes","68296769.69",18.0393730275221,0.139906986808473,0.692519853818252
"2819","SPsanta isabel",354680,"3546801",0.738,"SP","santa isabel","São Paulo",6.75326287410686,3.90358752660704,0,51467,0,1,51467,1,"Não","Masculino",1,"48",0.228418640183346,0,0.724393530997305,0.167441860465116,1,0,0,0,"SP","Santa Isabel","santa isabel","107260840.57",18.4907741882402,0.174715090549962,0.613275028567894
"2820","SPsanta maria da serra",354700,"3547007",0.686,"SP","santa maria da serra","São Paulo",6.62681046018302,5.2489695469177,0,5525,0,0,5525,1,"Sim","Masculino",1,"43",0.281632653061224,0.065,0.914414414414414,0.0443349753694581,0,0,0,1,"SP","Santa Maria da Serra","santa maria da serra","16046280.05",16.5909876080912,0.140046645127394,0.678780620855613
"2821","SPsanta mercedes",354710,"3547106",0.739,"SP","santa mercedes","São Paulo",6.6052979209482,6.36295913564499,0,2836,0,0,2836,1,"Sim","Masculino",0,"38",0.188340807174888,0,0.895927601809955,0.095959595959596,1,0,0,0,"SP","Santa Mercedes","santa mercedes","11439349.09",16.2525696445699,0.172820424344475,0.606750529457981
"2822","SPsanta rita do passa quatro",354750,"3547502",0.775,"SP","santa rita do passa quatro","São Paulo",6.49390511433953,5.40218176357832,0,26530,0,0,26530,1,"Não","Masculino",1,"56",0.263556116015132,0,0.906084656084656,0.103649635036496,1,0,0,0,"SP","Santa Rita do Passa Quatro","santa rita do passa quatro","79167412.94",18.187075319337,0.153674406909677,0.652684550580983
"2823","SPsanta rosa de viterbo",354760,"3547601",0.77,"SP","santa rosa de viterbo","São Paulo",6.45494695936345,5.49104294664071,0,24229,0,1,24229,1,"Não","Masculino",0,"51",0.283544303797468,0,0.851680185399768,0.0448979591836735,0,0,0,1,"SP","Santa Rosa de Viterbo","santa rosa de viterbo","56396678.62",17.8479208250179,0.137672855648251,0.681086997632207
"2824","SPsanta salete",354765,"3547650",0.772,"SP","santa salete","São Paulo",6.35569090719955,6.32148746004929,0,1458,0,0,1458,1,"Não","Masculino",1,"54",0.291390728476821,0,0.954838709677419,0.0472972972972973,0,0,0,1,"SP","Santa Salete","santa salete","10258523.83",16.1436195111374,0.135962256306645,0.685453346058248
"2825","SPsantana da ponte pensa",354720,"3547205",0.773,"SP","santana da ponte pensa","São Paulo",6.36720900654484,6.33560374588843,0,1603,0,0,1603,1,"Não","Masculino",0,"49",0.113475177304965,0,0.684210526315789,0.384615384615385,1,0,0,0,"SP","Santana da Ponte Pensa","santana da ponte pensa","9253425.67",16.0405043836314,0.245069070256679,0.4820940717613
"2826","SPsantos",354850,"3548500",0.84,"SP","santos","São Paulo",6.82960993683833,4.01204931949527,0,419614,0,1,419614,1,"Não","Masculino",1,"34",0.434078643022359,0.050407709414381,0.760012394453482,0.0139639180511671,0,0,0,1,"SP","Santos","santos","1824737228.08",21.3247018290004,0.0925531881876601,0.784399955511502
"2827","SPserra negra",355160,"3551603",0.767,"SP","serra negra","São Paulo",6.64710454558139,4.64717548013312,0,26770,0,0,26770,1,"Sim","Masculino",1,"74",0.172177879133409,0.0227596017069701,0.827235772357724,0.103194103194103,0,0,0,1,"SP","Serra Negra","serra negra","64571188.14",17.9832788652387,0.179213920599365,0.594079276244591
"2828","SPsete barras",355180,"3551801",0.673,"SP","sete barras","São Paulo",6.86398101413061,5.08109375774482,0,12898,0,0,12898,1,"Não","Masculino",1,"60",0.409429280397022,0,0.858536585365854,0.102272727272727,0,0,0,1,"SP","Sete Barras","sete barras","27193359.79",17.1184833760951,0.113618010606438,0.746109228628373
"2830","SPsocorro",355210,"3552106",0.729,"SP","socorro","São Paulo",6.64832370995641,4.6726419011031,0,37288,0,0,37288,1,"Não","Masculino",1,"39",0.333013435700576,0.0202127659574468,0.901828681424447,0.0736392742796158,1,0,0,0,"SP","Socorro","socorro","63704353.98",17.9697634695409,0.129939398566518,0.704603979748806
"2831","SPsorocaba",355220,"3552205",0.798,"SP","sorocaba","São Paulo",6.75701378128397,4.43034049495243,0,600692,0,1,600692,1,"Não","Masculino",1,"69",0.39048483015825,0.0873310204569925,0.856657938124333,0.0204913392958225,1,0,0,0,"SP","Sorocaba","sorocaba","1683275586",21.2440074856306,0.106731322817193,0.754148382218737
"2832","SPsud mennucci",355230,"3552304",0.747,"SP","sud mennucci","São Paulo",6.44722662009892,6.29898601088602,0,7446,0,1,7446,1,"Não","Masculino",1,"54",0.26603325415677,0.111764705882353,0.829573934837093,0.129909365558912,1,0,0,0,"SP","Sud Mennucci","sud mennucci","25919764.21",17.0705163325706,0.161070733125896,0.645142611237007
"2833","SPsuzano",355250,"3552502",0.765,"SP","suzano","São Paulo",6.77953546917823,3.5004392163118,0,267583,0,0,267583,1,"Não","Masculino",1,"56",0.357955813434501,0,0.933491686460808,0.0589868147120056,0,1,0,0,"SP","Suzano","suzano","490802792.59",20.0115529606585,0.119894870928982,0.724803622877784
