"","code_merge","code_muni","code_muni2","IDHM","UF.x","municipio.x","Nome_UF","log_to_brasilia","log_to_capital","metropolitano","pop_2008","inova5","pop_2008.1","bur_consel_2008","cand_reelec_2008","cand_sex_2008","cand_esc_2008","cand_age_2008","bur_escol_2008","bur_terc_2008","bur_espel_2008","bur_polit_2008","alinhamento_estadual_2008","alinhamento_federal_2008","alinhamento_ambos_2008","n_alinhado_2008","UF.y","MUNICIPIO","municipio.y","rec_orcamento_2008","log_orcamento_2008","iqb_pcr_2008","iqb_factor_2008"
"717","MGaracitaba",310330,"3103306",0.661,"MG","aracitaba","Minas Gerais",6.66274948081079,5.19312350366953,0,1905,0,1905,0,"Não","Masculino",0,"43",0.241545893719807,0.0129032258064516,0.748792270531401,0.154838709677419,0,0,0,1,"MG","Aracitaba","aracitaba","5710488.96",15.5578152101901,0.0643412242316449,0.744298689086213
"718","MGaraguari",310350,"3103504",0.773,"MG","araguari","Minas Gerais",5.76888333764995,6.13725177917396,0,110334,0,110334,1,"Não","Masculino",1,"59",0.265193370165746,0,0.886279926335175,0.12,0,0,0,1,"MG","Araguari","araguari","110292249.8",18.5186442170225,0.0579457853009588,0.761615388262768
"719","MGarantina",310360,"3103603",0.697,"MG","arantina","Minas Gerais",6.66391144760202,5.45924503065432,0,2575,0,2575,0,"Não","Masculino",1,"44",0.157303370786517,0,0.938202247191011,0.0598802395209581,0,0,0,1,"MG","Arantina","arantina","6481645.27",15.6844849357927,0.0640104614418439,0.713747024110223
"720","MGaraponga",310370,"3103702",0.536,"MG","araponga","Minas Gerais",6.66984067076425,5.17643217855791,0,8296,0,8296,1,"Não","Masculino",1,"61",0.0576131687242798,0,0.958847736625514,0.0429184549356223,0,0,0,1,"MG","Araponga","araponga","8509293.63",15.9566694924041,0.0734288341414772,0.664159954935316
"721","MGarceburgo",310410,"3104106",0.683,"MG","arceburgo","Minas Gerais",6.44510058007744,5.8722586246281,0,8239,1,8239,1,"Sim","Masculino",1,"58",0.321937321937322,0.0125,0.911680911680912,0.0625,0,0,0,1,"MG","Arceburgo","arceburgo","14187533.3",16.4678742003397,0.0462560423347494,0.799008229545219
"722","MGarcos",310420,"3104205",0.749,"MG","arcos","Minas Gerais",6.32932867174634,5.15473563807001,0,36133,0,36133,1,"Não","Masculino",1,"43",0.265957446808511,0.070957095709571,0.805851063829787,0.0643564356435644,0,0,0,1,"MG","Arcos","arcos","42969927.37",17.5760110655007,0.0541180790476396,0.768860952914761
"723","MGareado",310430,"3104304",0.727,"MG","areado","Minas Gerais",6.47419929070745,5.6533309311601,0,13723,0,13723,1,"Sim","Masculino",1,"54",0.0725552050473186,0.0296610169491525,0.744479495268139,0.0593220338983051,0,0,0,1,"MG","Areado","areado","12876731.72",16.3709324979937,0.0741222066629963,0.669301606709836
"724","MGargirita",310440,"3104403",0.643,"MG","argirita","Minas Gerais",6.73493642811979,5.44202802421434,0,3065,0,3065,0,"Sim","Masculino",0,"50",0.167330677290837,0.0710900473933649,0.840637450199203,0.0473933649289099,0,0,0,1,"MG","Argirita","argirita","7209843.89",15.7909578571543,0.0634212627749751,0.719826500353017
"725","MGaricanduva",310445,"3104452",0.582,"MG","aricanduva","Minas Gerais",6.42506349445992,5.5686498006647,0,5062,0,5062,0,"Sim","Masculino",0,"43",0.0829493087557604,0.0925925925925926,0.497695852534562,0.166666666666667,0,0,0,1,"MG","Aricanduva","aricanduva","6829428.09",15.7367514930483,0.085135784232802,0.659038385832861
"726","MGarinos",310450,"3104502",0.656,"MG","arinos","Minas Gerais",5.27658287440203,6.19379295870827,0,18126,0,18126,1,"Sim","Masculino",1,"45",0.0515625,0.439655172413793,0.3625,0.211206896551724,0,0,0,1,"MG","Arinos","arinos","20039337.38",16.813207768764,0.101629970409703,0.63221338499917
"727","MGastolfo dutra",310460,"3104601",0.694,"MG","astolfo dutra","Minas Gerais",6.70295495722776,5.30717799498023,0,12998,0,12998,1,"Não","Masculino",0,"52",0.154135338345865,0.0851063829787234,0.441729323308271,0.0595744680851064,0,0,0,1,"MG","Astolfo Dutra","astolfo dutra","11625608.08",16.2687208160267,0.066441224476934,0.711087186195315
"728","MGaugusto de lima",310480,"3104809",0.656,"MG","augusto de lima","Minas Gerais",6.14806223057829,5.26123835830662,0,4655,0,4655,1,"Não","Masculino",0,"38",0.146245059288538,0.0885416666666667,0.758893280632411,0.0572916666666667,1,0,0,0,"MG","Augusto de Lima","augusto de lima","7166110.5",15.7848735967672,0.0671788218865972,0.707250551102084
"729","MGbaependi",310490,"3104908",0.681,"MG","baependi","Minas Gerais",6.63040630240348,5.54977622884229,0,18646,0,18646,1,"Sim","Masculino",1,"52",0.216637781629116,0.00378787878787879,0.915077989601387,0.0833333333333333,0,0,0,1,"MG","Baependi","baependi","21501096.87",16.8836145090059,0.0598190432783972,0.741359581179382
"730","MGbaldim",310500,"3105004",0.671,"MG","baldim","Minas Gerais",6.35271650053982,4.07448193312585,0,8549,0,8549,1,"Não","Masculino",0,"51",0.241610738255034,0,0.926174496644295,0.0797101449275362,0,0,0,1,"MG","Baldim","baldim","7576501.44",15.8405620996197,0.0565876557274072,0.754921021958259
"731","MGbandeira",310520,"3105202",0.599,"MG","bandeira","Minas Gerais",6.67022117861998,6.33861174589163,0,5507,0,5507,0,"Sim","Masculino",0,"57",0.112244897959184,0.0325581395348837,0.731292517006803,0.027906976744186,0,0,0,1,"MG","Bandeira","bandeira","7144405.88",15.7818402140344,0.0666712088302587,0.694306290070514
"732","MGbandeira do sul",310530,"3105301",0.692,"MG","bandeira do sul","Minas Gerais",6.52363572489335,5.79942593225065,0,5294,0,5294,1,"Sim","Masculino",0,"50",0.144508670520231,0.118279569892473,0.53757225433526,0.0752688172043011,0,0,0,1,"MG","Bandeira do Sul","bandeira do sul","8088205.83",15.9059174881717,0.0698858896964571,0.703482844281763
"733","MGbarbacena",310560,"3105608",0.769,"MG","barbacena","Minas Gerais",6.61656037709674,5.06145514309289,0,127328,1,127328,1,"Não","Feminino",1,"47",0.259445843828715,0.252542372881356,0.495382031905961,0.116101694915254,1,0,0,0,"MG","Barbacena","barbacena","164035442.2",18.9155930734155,0.064456512759678,0.756041286634
"734","MGbarra longa",310570,"3105707",0.624,"MG","barra longa","Minas Gerais",6.57861211894474,4.68877576984289,0,7102,0,7102,0,"Não","Masculino",0,"45",0.177049180327869,0,0.960655737704918,0.0170648464163823,0,0,0,1,"MG","Barra Longa","barra longa","8355738.26",15.9384590775682,0.0575804024943156,0.729978690175107
"735","MGbarroso",310590,"3105905",0.734,"MG","barroso","Minas Gerais",6.59517924033637,5.02618050543172,0,20093,1,20093,1,"Não","Feminino",1,"55",0.0870748299319728,0.0539499036608863,0.706122448979592,0.15606936416185,1,0,0,0,"MG","Barroso","barroso","20734246.14",16.8472972941172,0.0826717323009915,0.663136491808807
"736","MGbela vista de minas",310600,"3106002",0.674,"MG","bela vista de minas","Minas Gerais",6.52500033190026,4.50534985070588,0,10296,0,10296,1,"Não","Masculino",0,"50",0.205479452054795,0,0.936986301369863,0.0672514619883041,0,0,0,1,"MG","Bela Vista de Minas","bela vista de minas","10121477.44",16.1301702032626,0.059377335635514,0.7378249890474
"737","MGbelmiro braga",310610,"3106101",0.66,"MG","belmiro braga","Minas Gerais",6.7265091437151,5.49569172596828,0,3114,0,3114,1,"Sim","Masculino",0,"73",0.267441860465116,0,0.924418604651163,0.0817610062893082,1,0,0,0,"MG","Belmiro Braga","belmiro braga","7322266.76",15.8064305046673,0.053915495146029,0.768095134016367
"739","MGbelo oriente",310630,"3106309",0.686,"MG","belo oriente","Minas Gerais",6.54046707021234,5.1236663160583,0,22289,0,22289,1,"Não","Masculino",1,"43",0.185902401239349,0.0650684931506849,0.678543764523625,0.138127853881279,0,0,0,1,"MG","Belo Oriente","belo oriente","47077100",17.6672972411779,0.0701745169066742,0.716981876299663
"740","MGbelo vale",310640,"3106408",0.655,"MG","belo vale","Minas Gerais",6.49170939132979,4.19116874685764,0,7472,0,7472,1,"Sim","Masculino",0,"40",0.204359673024523,0,0.961852861035422,0.0396600566572238,0,0,0,1,"MG","Belo Vale","belo vale","10342815.58",16.1518026897843,0.0567744666164771,0.741071699514413
"741","MGberilo",310650,"3106507",0.628,"MG","berilo","Minas Gerais",6.39243624160381,5.87282176697721,0,13659,0,13659,1,"Sim","Masculino",1,"49",0.240083507306889,0,0.964509394572025,0.0367965367965368,0,0,0,1,"MG","Berilo","berilo","13070826.93",16.385893352918,0.0525154872837353,0.760082416128135
"742","MGberizal",310665,"3106655",0.604,"MG","berizal","Minas Gerais",6.49576392115841,6.2592372365654,0,4595,0,4595,0,"Sim","Masculino",0,"74",0.148648648648649,0.0379746835443038,0.711711711711712,0.126582278481013,0,0,0,1,"MG","Berizal","berizal","7513110.04",15.8321600578566,0.0725081718820924,0.699509042040294
"743","MGbetim",310670,"3106705",0.749,"MG","betim","Minas Gerais",6.41432743239257,3.41345527905766,0,429507,0,429507,1,"Não","Feminino",1,"55",0.359223300970874,0.00019714144898965,0.871638456912106,0.0720551996057171,1,0,0,0,"MG","Betim","betim","916279888.8",20.6358324314244,0.0427460442465324,0.817260968867328
"744","MGbias fortes",310680,"3106804",0.62,"MG","bias fortes","Minas Gerais",6.66276225701639,5.29831736654804,0,3932,0,3932,1,"Sim","Masculino",0,"56",0.101851851851852,0.0153846153846154,0.902777777777778,0.0307692307692308,0,0,0,1,"MG","Bias Fortes","bias fortes","6017434.41",15.6101715487046,0.0676854016126793,0.688706075539759
"745","MGbicas",310690,"3106903",0.744,"MG","bicas","Minas Gerais",6.7292026109958,5.44565920444596,0,14180,0,14180,1,"Sim","Masculino",1,"62",0.101404056162246,0.147945205479452,0.569422776911076,0.128767123287671,0,0,0,1,"MG","Bicas","bicas","15087047.85",16.5293471754219,0.0807066515751307,0.673230985701809
"746","MGbiquinhas",310700,"3107000",0.688,"MG","biquinhas","Minas Gerais",6.04460238927083,5.2925507716537,0,2642,0,2642,1,"Não","Masculino",0,"45",0.138888888888889,0,0.972222222222222,0.0285714285714286,1,0,0,0,"MG","Biquinhas","biquinhas","6524647.67",15.6910975127803,0.0629649426139256,0.708498702790365
"747","MGbocaina de minas",310720,"3107208",0.645,"MG","bocaina de minas","Minas Gerais",6.68657230448056,5.5810873946388,0,5198,0,5198,1,"Não","Masculino",0,"28",0.0330882352941176,0.4375,0.235294117647059,0.234375,0,0,0,1,"MG","Bocaina de Minas","bocaina de minas","7490715.93",15.8291749357052,0.105922924881513,0.619398236973992
"748","MGbom despacho",310740,"3107406",0.75,"MG","bom despacho","Minas Gerais",6.26023134844661,4.91199290196726,0,43898,0,43898,1,"Sim","Masculino",0,"49",0.234234234234234,0.0873362445414847,0.736808236808237,0.0358078602620087,0,0,0,1,"MG","Bom Despacho","bom despacho","43507548.8",17.5884450166355,0.0552323957172544,0.756092814438917
"749","MGbom jardim de minas",310750,"3107505",0.673,"MG","bom jardim de minas","Minas Gerais",6.6726024035422,5.47269075349282,0,6661,0,6661,1,"Não","Masculino",0,"41",0.24331550802139,0.00879765395894428,0.911764705882353,0.0879765395894428,0,0,0,1,"MG","Bom Jardim de Minas","bom jardim de minas","8169839.33",15.9159598007921,0.0574330312584659,0.75455303425145
"750","MGbom jesus da penha",310760,"3107604",0.735,"MG","bom jesus da penha","Minas Gerais",6.39849509594085,5.70020943226942,0,3941,0,3941,1,"Não","Masculino",1,"66",0.214689265536723,0.0124223602484472,0.909604519774011,0.031055900621118,1,0,0,0,"MG","Bom Jesus da Penha","bom jesus da penha","8198854.19",15.9195049695441,0.055082027233485,0.747494634204016
"751","MGbom jesus do amparo",310770,"3107703",0.683,"MG","bom jesus do amparo","Minas Gerais",6.46555356975797,3.95085902921334,0,5663,0,5663,1,"Não","Masculino",0,"44",0.150627615062762,0.108843537414966,0.615062761506276,0.156462585034014,0,0,0,1,"MG","Bom Jesus do Amparo","bom jesus do amparo","7383030.38",15.8146947328913,0.0769973664038294,0.695516544727829
"752","MGbom jesus do galho",310780,"3107802",0.623,"MG","bom jesus do galho","Minas Gerais",6.61402830621246,5.14493305964868,0,15541,0,15541,0,"Não","Masculino",1,"44",0.104519774011299,0.121019108280255,0.443502824858757,0.369426751592357,0,1,0,0,"MG","Bom Jesus do Galho","bom jesus do galho","11862248.54",16.2888715237831,0.103482774023809,0.641779499218069
"753","MGbom repouso",310790,"3107901",0.653,"MG","bom repouso","Minas Gerais",6.64279965985349,5.91972684057704,0,10806,1,10806,1,"Não","Masculino",1,"37",0.210365853658537,0.0727969348659004,0.795731707317073,0.0421455938697318,0,0,0,1,"MG","Bom Repouso","bom repouso","10572748.61",16.1737903628312,0.058155157351998,0.742956532554046
"754","MGbom sucesso",310800,"3108008",0.692,"MG","bom sucesso","Minas Gerais",6.5119087635398,5.06858968735681,0,17750,0,17750,1,"Não","Masculino",0,"63",0.240121580547112,0,0.948328267477204,0.0544871794871795,0,1,0,0,"MG","Bom Sucesso","bom sucesso","18331732.72",16.7241441445354,0.0542600245943155,0.75764649565333
"755","MGbonfim",310810,"3108107",0.637,"MG","bonfim","Minas Gerais",6.45926262090345,4.15810152802485,0,6904,0,6904,0,"Não","Masculino",0,"57",0.161016949152542,0.0386473429951691,0.877118644067797,0.101449275362319,0,0,0,1,"MG","Bonfim","bonfim","8133655.2",15.9115209745828,0.0686638216293137,0.709433875788448
"756","MGbonito de minas",310825,"3108255",0.537,"MG","bonito de minas","Minas Gerais",5.8406416573734,6.22815591096746,0,9187,0,9187,1,"Sim","Masculino",0,"54",0,0,0.897196261682243,0.114583333333333,0,0,0,1,"MG","Bonito de Minas","bonito de minas","8930458.24",16.0049782662058,0.0869252306600688,0.624193442445598
"757","MGborda da mata",310830,"3108305",0.73,"MG","borda da mata","Minas Gerais",6.6140819614774,5.87669882976486,0,15420,0,15420,0,"Não","Masculino",1,"41",0.316901408450704,0.0391061452513966,0.84037558685446,0.0363128491620112,0,0,0,1,"MG","Borda da Mata","borda da mata","14911130.9",16.5176185322885,0.0448869703383785,0.799690813230454
"758","MGbotelhos",310840,"3108404",0.702,"MG","botelhos","Minas Gerais",6.50814300954921,5.78136060930158,0,15284,0,15284,1,"Não","Masculino",1,"62",0.271428571428571,0.0572289156626506,0.79047619047619,0.0963855421686747,0,0,0,1,"MG","Botelhos","botelhos","15825263.92",16.5771182032646,0.0563352442411886,0.767435035787985
"760","MGbrumadinho",310900,"3109006",0.747,"MG","brumadinho","Minas Gerais",6.43813557602727,3.79143604243903,0,33693,0,33693,1,"Não","Masculino",1,"36",0.200841219768665,0.137291280148423,0.56677181913775,0.14378478664193,0,0,0,1,"MG","Brumadinho","brumadinho","84508837.12",18.2523666681609,0.0708603213319752,0.723087739086423
"761","MGbugre",310925,"3109253",0.627,"MG","bugre","Minas Gerais",6.58368580907797,5.20888487921648,0,4085,0,4085,0,"Não","Masculino",0,"44",0.195121951219512,0.142857142857143,0.51219512195122,0.19047619047619,0,0,0,1,"MG","Bugre","bugre","6330368.3",15.6608689756821,0.0762503283480223,0.713557499077059
"762","MGburitis",310930,"3109303",0.672,"MG","buritis","Minas Gerais",5.08956969551756,6.28230412937484,0,22290,0,22290,1,"Sim","Masculino",1,"42",0.189038031319911,0.191823899371069,0.711409395973154,0.0644654088050314,0,0,0,1,"MG","Buritis","buritis","36503734.1",17.4129251174296,0.0656839759348947,0.727274927377534
"763","MGburitizeiro",310940,"3109402",0.624,"MG","buritizeiro","Minas Gerais",5.88981934334578,5.68354575315476,0,26981,1,26981,1,"Não","Masculino",1,"44",0.266104294478528,0.175074183976261,0.516871165644172,0.14540059347181,0,0,0,1,"MG","Buritizeiro","buritizeiro","30303369.24",17.2267694603374,0.0646925675761305,0.756400623631183
"764","MGcabeceira grande",310945,"3109451",0.648,"MG","cabeceira grande","Minas Gerais",4.54254982400642,6.2840968469418,0,6542,0,6542,1,"Sim","Masculino",0,"55",0.209809264305177,0.169675090252708,0.754768392370572,0.0794223826714801,1,0,0,0,"MG","Cabeceira Grande","cabeceira grande","14077576.64",16.4600937802446,0.0643020605301423,0.736294785650544
"765","MGcabo verde",310950,"3109501",0.674,"MG","cabo verde","Minas Gerais",6.48189867022591,5.74799072932052,0,14024,0,14024,0,"Sim","Masculino",0,"51",0.275938189845475,0.0405405405405405,0.816777041942605,0.0459459459459459,1,0,0,0,"MG","Cabo Verde","cabo verde","13314516.43",16.4043654588838,0.0504337998622161,0.776992761575822
"766","MGcachoeira da prata",310960,"3109600",0.741,"MG","cachoeira da prata","Minas Gerais",6.32055244361838,4.11789831517584,0,3924,0,3924,1,"Não","Masculino",0,"47",0.202334630350195,0.1875,0.622568093385214,0.13125,0,0,0,1,"MG","Cachoeira da Prata","cachoeira da prata","6687818.05",15.715798227934,0.0706988649438045,0.724985471408823
"767","MGcachoeira de minas",310970,"3109709",0.706,"MG","cachoeira de minas","Minas Gerais",6.64015030595954,5.82812174891181,0,11194,1,11194,1,"Não","Masculino",1,"40",0.189655172413793,0.00754716981132075,0.913793103448276,0.0113207547169811,0,0,0,1,"MG","Cachoeira de Minas","cachoeira de minas","12334750.21",16.3279310572339,0.0557965591165937,0.737250915629639
"768","MGcachoeira dourada",310980,"3109808",0.726,"MG","cachoeira dourada","Minas Gerais",5.84906538031145,6.39706297966138,0,2570,0,2570,0,"Não","Masculino",0,"43",0.292576419213974,0.00742574257425743,0.882096069868996,0.103960396039604,0,0,0,1,"MG","Cachoeira Dourada","cachoeira dourada","17639422.45",16.6856468670772,0.0534965666236971,0.778017603248292
"769","MGcaiana",311010,"3110103",0.633,"MG","caiana","Minas Gerais",6.72987185907279,5.45241090188544,0,4702,0,4702,1,"Sim","Masculino",0,"52",0.0551724137931034,0,0.886206896551724,0.1284046692607,0,0,0,1,"MG","Caiana","caiana","7907280.3",15.8832944500264,0.0821510563064716,0.651021327070316
"770","MGcajuri",311020,"3110202",0.617,"MG","cajuri","Minas Gerais",6.65558191048911,5.08938485832779,0,4117,0,4117,0,"Sim","Masculino",1,"65",0.27007299270073,0,0.927007299270073,0.078740157480315,0,0,0,1,"MG","Cajuri","cajuri","7524785.68",15.8337128871305,0.0533240410247763,0.769885378975919
"771","MGcaldas",311030,"3110301",0.687,"MG","caldas","Minas Gerais",6.55423250458992,5.84186184287675,0,14491,0,14491,1,"Sim","Masculino",0,"47",0.158357771260997,0.039426523297491,0.818181818181818,0.0645161290322581,0,0,0,1,"MG","Caldas","caldas","15287700.42",16.5425591689489,0.0653281244073588,0.713165674388543
"772","MGcamacho",311040,"3110400",0.69,"MG","camacho","Minas Gerais",6.41862591329791,5.03818560818326,0,3260,0,3260,0,"Não","Masculino",0,"61",0.170103092783505,0.0109289617486339,0.943298969072165,0.0163934426229508,0,0,0,1,"MG","Camacho","camacho","5874082",15.5860603504662,0.058557853230343,0.726317720932002
"773","MGcamanducaia",311050,"3110509",0.689,"MG","camanducaia","Minas Gerais",6.68193314346217,5.98564766178642,0,20212,0,20212,1,"Sim","Masculino",1,"58",0.160839160839161,0.00120772946859903,0.965034965034965,0.035024154589372,0,0,0,1,"MG","Camanducaia","camanducaia","25220992.19",17.0431872291229,0.0611897621046128,0.719024796694546
"774","MGcambuquira",311070,"3110707",0.699,"MG","cambuquira","Minas Gerais",6.59278422629269,5.58233021562543,0,12909,0,12909,0,"Não","Masculino",0,"32",0.303030303030303,0,0.96969696969697,0.03125,1,0,0,0,"MG","Cambuquira","cambuquira","13338806.94",16.4061881596696,0.044961483055256,0.793649577351733
"775","MGcampanha",311090,"3110905",0.709,"MG","campanha","Minas Gerais",6.58484663947835,5.59879226079857,0,15790,0,15790,1,"Não","Masculino",0,"37",0.273684210526316,0.05,0.842105263157895,0.0675,0,0,0,1,"MG","Campanha","campanha","16893620.71",16.6424466358515,0.0530496889829025,0.772709416626436
